cik,sic,company_name,industry
1861974,7373.0,ECARX HOLDINGS INC.,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN
1862044,5200.0,ZKH GROUP LTD,"RETAIL-BUILDING MATERIALS, HARDWARE, GARDEN SUPPLY"
1862068,7372.0,FOUNDER SPAC,SERVICES-PREPACKAGED SOFTWARE
1862150,2834.0,CINGULATE INC.,PHARMACEUTICAL PREPARATIONS
1862327,6770.0,INFINITE ACQUISITION CORP.,BLANK CHECKS
1862461,6531.0,REAL BROKERAGE INC,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS)
1862463,6794.0,"ALPHA MODUS HOLDINGS, INC.",PATENT OWNERS & LESSORS
1862490,3790.0,TRITIUM DCFC LTD,MISCELLANEOUS TRANSPORTATION EQUIPMENT
1862935,7389.0,CURRENC GROUP INC.,"SERVICES-BUSINESS SERVICES, NEC"
1862993,6770.0,AP ACQUISITION CORP,BLANK CHECKS
1863006,3674.0,VALENS SEMICONDUCTOR LTD.,SEMICONDUCTORS & RELATED DEVICES
1863099,6770.0,KIMBELL TIGER ACQUISITION CORP,BLANK CHECKS
1863105,7372.0,"ENGAGESMART, INC.",SERVICES-PREPACKAGED SOFTWARE
1863127,2834.0,"TYRA BIOSCIENCES, INC.",PHARMACEUTICAL PREPARATIONS
1863181,6770.0,HOME PLATE ACQUISITION CORP,BLANK CHECKS
1863218,4210.0,SHENGFENG DEVELOPMENT LTD,TRUCKING & COURIER SERVICES (NO AIR)
1863294,6770.0,DA32 LIFE SCIENCE TECH ACQUISITION CORP.,BLANK CHECKS
1863362,2834.0,"PROCAPS GROUP, S.A.",PHARMACEUTICAL PREPARATIONS
1863428,6770.0,SEAPORT CALIBRE MATERIALS ACQUISITION CORP.,BLANK CHECKS
1863460,6770.0,PHP VENTURES ACQUISITION CORP.,BLANK CHECKS
1863685,6770.0,THRIVE ACQUISITION CORP,BLANK CHECKS
1863719,6770.0,EVEREST CONSOLIDATOR ACQUISITION CORP,BLANK CHECKS
1863990,3827.0,SPORTSMAP TECH ACQUISITION CORP.,OPTICAL INSTRUMENTS & LENSES
1864032,6770.0,AULT DISRUPTIVE TECHNOLOGIES CORP,BLANK CHECKS
1864055,6199.0,MOXIAN (BVI) INC,FINANCE SERVICES
1864163,6029.0,"INTER & CO, INC.","COMMERCIAL BANKS, NEC"
1864448,7374.0,WEJO GROUP LTD,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1864531,8000.0,DIGITAL HEALTH ACQUISITION CORP.,SERVICES-HEALTH SERVICES
1864891,6770.0,ENDURANCE ACQUISITION CORP.,BLANK CHECKS
1864943,3430.0,FGI INDUSTRIES LTD.,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES"
1865045,7372.0,FAT PROJECTS ACQUISITION CORP,SERVICES-PREPACKAGED SOFTWARE
1865107,5961.0,A.K.A. BRANDS HOLDING CORP.,RETAIL-CATALOG & MAIL-ORDER HOUSES
1865111,7372.0,ALPHA STAR ACQUISITION CORP,SERVICES-PREPACKAGED SOFTWARE
1865120,6770.0,BROAD CAPITAL ACQUISITION CORP,BLANK CHECKS
1865127,2834.0,"LUCY SCIENTIFIC DISCOVERY, INC.",PHARMACEUTICAL PREPARATIONS
1865187,1389.0,"ARIS WATER SOLUTIONS, INC.","OIL & GAS FIELD SERVICES, NEC"
1865191,6770.0,TG VENTURE ACQUISITION CORP.,BLANK CHECKS
1865200,7812.0,SOUTHPORT ACQUISITION CORP,SERVICES-MOTION PICTURE & VIDEO TAPE PRODUCTION
1865248,6770.0,CAPITALWORKS EMERGING MARKETS ACQUISITION CORP,BLANK CHECKS
1865377,6770.0,ARGUS CAPITAL CORP.,BLANK CHECKS
1865407,6770.0,KENSINGTON CAPITAL ACQUISITION CORP. V,BLANK CHECKS
1865408,2836.0,EXSCIENTIA PLC,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"
1865468,6770.0,KAIROUS ACQUISITION CORP. LTD,BLANK CHECKS
1865482,8000.0,FIELD TRIP HEALTH LTD.,SERVICES-HEALTH SERVICES
1865494,2834.0,"IO BIOTECH, INC.",PHARMACEUTICAL PREPARATIONS
1865506,1700.0,ESGEN ACQUISITION CORP,CONSTRUCTION - SPECIAL TRADE CONTRACTORS
1865533,6770.0,EMERGING MARKETS HORIZON CORP.,BLANK CHECKS
1865537,6770.0,DTRT HEALTH ACQUISITION CORP.,BLANK CHECKS
1865602,6770.0,"CANTOR EQUITY PARTNERS, INC.",BLANK CHECKS
1865631,3812.0,SPARTACUS ACQUISITION SHELF CORP.,"SEARCH, DETECTION, NAVAGATION, GUIDANCE, AERONAUTICAL SYS"
1865697,6770.0,GENESIS GROWTH TECH ACQUISITION CORP.,BLANK CHECKS
1865701,6770.0,KEYARCH ACQUISITION CORP,BLANK CHECKS
1865782,8082.0,"BRIGHTSPRING HEALTH SERVICES, INC.",SERVICES-HOME HEALTH CARE SERVICES
1865852,8200.0,"KEYPATH EDUCATION INTERNATIONAL, INC.",SERVICES-EDUCATIONAL SERVICES
1865861,6770.0,CACTUS ACQUISITION CORP. 1 LTD,BLANK CHECKS
1865975,6770.0,AFTERNEXT HEALTHTECH ACQUISITION CORP.,BLANK CHECKS
1866001,6770.0,JVSPAC ACQUISITION CORP.,BLANK CHECKS
1866030,3569.0,A2Z SMART TECHNOLOGIES CORP,"GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC"
1866175,1311.0,CRESCENT ENERGY CO,CRUDE PETROLEUM & NATURAL GAS
1866226,3690.0,WELSBACH TECHNOLOGY METALS ACQUISITION CORP.,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES"
1866364,6211.0,WEBULL CORP,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"
1866368,7372.0,"CLEARWATER ANALYTICS HOLDINGS, INC.",SERVICES-PREPACKAGED SOFTWARE
1866390,8000.0,BABYLON HOLDINGS LTD,SERVICES-HEALTH SERVICES
1866501,3790.0,WALLBOX N.V.,MISCELLANEOUS TRANSPORTATION EQUIPMENT
1866547,6770.0,AETHERIUM ACQUISITION CORP,BLANK CHECKS
1866550,7371.0,"THOUGHTWORKS HOLDING, INC.",SERVICES-COMPUTER PROGRAMMING SERVICES
1866581,5810.0,DUTCH BROS INC.,RETAIL-EATING & DRINKING PLACES
1866633,7372.0,"CONSENSUS CLOUD SOLUTIONS, INC.",SERVICES-PREPACKAGED SOFTWARE
1866692,7372.0,"AMPLITUDE, INC.",SERVICES-PREPACKAGED SOFTWARE
1866757,3910.0,"BRILLIANT EARTH GROUP, INC.","JEWELRY, SILVERWARE & PLATED WARE"
1866782,7990.0,"CODERE ONLINE LUXEMBOURG, S.A.",SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION
1866816,3827.0,OMNILIT ACQUISITION CORP.,OPTICAL INSTRUMENTS & LENSES
1866838,6770.0,INCEPTION GROWTH ACQUISITION LTD,BLANK CHECKS
1867066,2834.0,JOURNEY MEDICAL CORP,PHARMACEUTICAL PREPARATIONS
1867072,7373.0,"KYNDRYL HOLDINGS, INC.",SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN
1867096,2834.0,"XERIS BIOPHARMA HOLDINGS, INC.",PHARMACEUTICAL PREPARATIONS
1867102,3721.0,VERTICAL AEROSPACE LTD.,AIRCRAFT
1867287,6770.0,LAKESHORE ACQUISITION II CORP.,BLANK CHECKS
1867325,7389.0,GETNET ADQUIRENCIA E SERVICOS PARA MEIOS DE PAGAMENTO S.A.,"SERVICES-BUSINESS SERVICES, NEC"
1867388,7990.0,GAMESQUARE ESPORTS INC,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION
1867443,7373.0,CANNA-GLOBAL ACQUISITION CORP,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN
1867729,7373.0,WERIDE INC.,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN
1867752,7374.0,CIAN PLC,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1867757,6770.0,BLOCKCHAIN MOON ACQUISITION CORP.,BLANK CHECKS
1867834,7377.0,BRAGG GAMING GROUP INC.,SERVICES-COMPUTER RENTAL & LEASING
1867949,6798.0,"CHICAGO ATLANTIC REAL ESTATE FINANCE, INC.",REAL ESTATE INVESTMENT TRUSTS
1867956,7370.0,LINKTORY INC.,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
1868079,7372.0,PREDICTMEDIX INC.,SERVICES-PREPACKAGED SOFTWARE
1868159,6798.0,"LINEAGE, INC.",REAL ESTATE INVESTMENT TRUSTS
1868269,6770.0,LATAMGROWTH SPAC,BLANK CHECKS
1868275,4911.0,CONSTELLATION ENERGY CORP,ELECTRIC SERVICES
1868279,2834.0,"ARRIVENT BIOPHARMA, INC.",PHARMACEUTICAL PREPARATIONS
1868395,3555.0,PLANET IMAGE INTERNATIONAL LTD,PRINTING TRADES MACHINERY & EQUIPMENT
1868419,7371.0,"CYCURION, INC.",SERVICES-COMPUTER PROGRAMMING SERVICES
1868516,6798.0,"STRATCAP DIGITAL INFRASTRUCTURE REIT, INC.",REAL ESTATE INVESTMENT TRUSTS
1868573,6770.0,APX ACQUISITION CORP. I,BLANK CHECKS
1868640,6411.0,VAHANNA TECH EDGE ACQUISITION I CORP.,"INSURANCE AGENTS, BROKERS & SERVICE"
1868726,2844.0,"OLAPLEX HOLDINGS, INC.","PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS"
1868734,2834.0,"CINCOR PHARMA, INC.",PHARMACEUTICAL PREPARATIONS
1868775,6770.0,ASPAC I ACQUISITION CORP.,BLANK CHECKS
1868778,7372.0,INFORMATICA INC.,SERVICES-PREPACKAGED SOFTWARE
1868912,7372.0,"ENFUSION, INC.",SERVICES-PREPACKAGED SOFTWARE
1868941,3690.0,"FLUENCE ENERGY, INC.","MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES"
1868995,7371.0,CI&T INC,SERVICES-COMPUTER PROGRAMMING SERVICES
1869105,2834.0,HELIX ACQUISITION CORP. II,PHARMACEUTICAL PREPARATIONS
1869141,6770.0,ATHENA CONSUMER ACQUISITION CORP.,BLANK CHECKS
1869198,7997.0,"LIFE TIME GROUP HOLDINGS, INC.",SERVICES-MEMBERSHIP SPORTS & RECREATION CLUBS
1869467,4412.0,OCEANPAL INC.,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT
1869601,6770.0,EMBRACE CHANGE ACQUISITION CORP.,BLANK CHECKS
1869673,6770.0,BERENSON ACQUISITION CORP. I,BLANK CHECKS
1869699,6221.0,ARK 21SHARES BITCOIN ETF,COMMODITY CONTRACTS BROKERS & DEALERS
1869824,1400.0,SEAPORT GLOBAL ACQUISITION II CORP.,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS)
1869858,5940.0,SIGNA SPORTS UNITED N.V.,RETAIL-MISCELLANEOUS SHOPPING GOODS STORES
1869974,2834.0,AESTHER HEALTHCARE ACQUISITION CORP.,PHARMACEUTICAL PREPARATIONS
1870129,6770.0,ROSE HILL ACQUISITION CORP,BLANK CHECKS
1870143,1040.0,RCF ACQUISITION CORP.,GOLD AND SILVER ORES
1870144,2835.0,MANA CAPITAL ACQUISITION CORP.,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES
1870258,6770.0,MELI KASZEK PIONEER CORP,BLANK CHECKS
1870404,2836.0,PHOENIX BIOTECH ACQUISITION CORP.,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"
1870471,6770.0,CRYPTO 1 ACQUISITION CORP,BLANK CHECKS
1870600,3949.0,"SOLO BRANDS, INC.","SPORTING & ATHLETIC GOODS, NEC"
1870778,6770.0,OPY ACQUISITION CORP. I,BLANK CHECKS
1870925,6770.0,ENTERPRISE 4.0 TECHNOLOGY ACQUISITION CORP,BLANK CHECKS
1870940,8011.0,"AIRSCULPT TECHNOLOGIES, INC.",SERVICES-OFFICES & CLINICS OF DOCTORS OF MEDICINE
1870997,7389.0,LOYALTY VENTURES INC.,"SERVICES-BUSINESS SERVICES, NEC"
1871130,1700.0,BROOKFIELD BUSINESS CORP,CONSTRUCTION - SPECIAL TRADE CONTRACTORS
1871149,2000.0,"REAL GOOD FOOD COMPANY, INC.",FOOD AND KINDRED PRODUCTS
1871181,3841.0,"FAMILY OFFICE OF AMERICA, INC.",SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
1871321,3841.0,ALPHA TAU MEDICAL LTD.,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
1871509,5812.0,PORTILLO'S INC.,RETAIL-EATING PLACES
1871638,3674.0,"BLAIZE HOLDINGS, INC.",SEMICONDUCTORS & RELATED DEVICES
1871745,6770.0,DIRECT SELLING ACQUISITION CORP.,BLANK CHECKS
1871890,6531.0,GALAXY ENTERPRISES INC. /WY/,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS)
1871983,4899.0,ANGHAMI INC,"COMMUNICATIONS SERVICES, NEC"
1872066,7500.0,MIAMI BREEZE CAR CARE INC,"SERVICES-AUTOMOTIVE REPAIR, SERVICES & PARKING"
1872090,7372.0,YXT.COM GROUP HOLDING LTD,SERVICES-PREPACKAGED SOFTWARE
1872228,6770.0,THAYER VENTURES ACQUISITION CORP II,BLANK CHECKS
1872292,2086.0,RAINMAKER WORLDWIDE INC.,BOTTLED & CANNED SOFT DRINKS & CARBONATED WATERS
1872302,3674.0,NANO LABS LTD,SEMICONDUCTORS & RELATED DEVICES
1872356,3564.0,"MOLEKULE GROUP, INC.",INDUSTRIAL & COMMERCIAL FANS & BLOWERS & AIR PURIFING EQUIP
1872525,7311.0,"STRAN & COMPANY, INC.",SERVICES-ADVERTISING AGENCIES
1872529,8071.0,MDXHEALTH SA,SERVICES-MEDICAL LABORATORIES
1872789,3841.0,EMBECTA CORP.,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
1872812,2836.0,TC BIOPHARM (HOLDINGS) PLC,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"
1872964,3669.0,MARIS TECH LTD.,"COMMUNICATIONS EQUIPMENT, NEC"
1873093,2834.0,CYTOMED THERAPEUTICS LTD,PHARMACEUTICAL PREPARATIONS
1873213,8200.0,BIRDIE WIN CORP,SERVICES-EDUCATIONAL SERVICES
1873324,6770.0,PEPPERLIME HEALTH ACQUISITION CORP,BLANK CHECKS
1873331,7374.0,PROPERTYGURU GROUP LTD,SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1873441,6770.0,BLOCKCHAIN COINVESTORS ACQUISITION CORP. I,BLANK CHECKS
1873529,8351.0,"KINDERCARE LEARNING COMPANIES, INC.",SERVICES-CHILD DAY CARE SERVICES
1873722,7370.0,BUBBLR INC.,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
1873723,3559.0,HARDEN TECHNOLOGIES INC.,"SPECIAL INDUSTRY MACHINERY, NEC"
1873835,2834.0,"IMMIX BIOPHARMA, INC.",PHARMACEUTICAL PREPARATIONS
1873875,2834.0,INCANNEX HEALTHCARE LTD,PHARMACEUTICAL PREPARATIONS
1873923,6798.0,ORION PROPERTIES INC.,REAL ESTATE INVESTMENT TRUSTS
1873964,6770.0,COUNTER PRESS ACQUISITION CORP,BLANK CHECKS
1874071,6035.0,"PONCE FINANCIAL GROUP, INC.","SAVINGS INSTITUTION, FEDERALLY CHARTERED"
1874074,7372.0,MULTIMETAVERSE HOLDINGS LTD,SERVICES-PREPACKAGED SOFTWARE
1874097,7371.0,CYNGN INC.,SERVICES-COMPUTER PROGRAMMING SERVICES
1874138,3585.0,"PRIME TIME HOLDINGS, INC.",AIR-COND & WARM AIR HEATG EQUIP & COMM & INDL REFRIG EQUIP
1874178,3711.0,"RIVIAN AUTOMOTIVE, INC. / DE",MOTOR VEHICLES & PASSENGER CAR BODIES
1874218,4522.0,REVELSTONE CAPITAL ACQUISITION CORP.,"AIR TRANSPORTATION, NONSCHEDULED"
1874252,2834.0,MAINZ BIOMED N.V.,PHARMACEUTICAL PREPARATIONS
1874259,6770.0,MAXPRO CAPITAL ACQUISITION CORP.,BLANK CHECKS
1874315,3663.0,SATELLOGIC INC.,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT
1874440,6770.0,"VICTORIA LAKE, INC.",BLANK CHECKS
1874474,7500.0,ALLEGO N.V.,"SERVICES-AUTOMOTIVE REPAIR, SERVICES & PARKING"
1874495,6770.0,FORBION EUROPEAN ACQUISITION CORP.,BLANK CHECKS
1874875,5961.0,"HOUR LOOP, INC",RETAIL-CATALOG & MAIL-ORDER HOUSES
1874944,7340.0,"VACASA, INC.",SERVICES-TO DWELLINGS & OTHER BUILDINGS
1874999,6770.0,"AG ACQUISITION GROUP III, INC.",BLANK CHECKS
1875016,3949.0,"J-STAR HOLDING CO., LTD.","SPORTING & ATHLETIC GOODS, NEC"
1875091,2834.0,NEUROSENSE THERAPEUTICS LTD.,PHARMACEUTICAL PREPARATIONS
1875257,6770.0,LIV CAPITAL ACQUISITION CORP. II,BLANK CHECKS
1875444,5712.0,"ARHAUS, INC.",RETAIL-FURNITURE STORES
1875493,7373.0,"CONSILIUM ACQUISITION CORP I, LTD.",SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN
1875547,7370.0,LOCAFY LTD,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
1875558,2834.0,"NUVECTIS PHARMA, INC.",PHARMACEUTICAL PREPARATIONS
1875609,7389.0,SWVL HOLDINGS CORP,"SERVICES-BUSINESS SERVICES, NEC"
1875746,6770.0,"ENTERTAINMENT HOLDINGS, INC./OK",BLANK CHECKS
1875943,6770.0,VMG CONSUMER ACQUISITION CORP.,BLANK CHECKS
1876183,3669.0,IHS HOLDING LTD,"COMMUNICATIONS EQUIPMENT, NEC"
1876255,6798.0,"AB COMMERCIAL REAL ESTATE PRIVATE DEBT FUND, LLC",REAL ESTATE INVESTMENT TRUSTS
1876431,3826.0,PRENETICS GLOBAL LTD,LABORATORY ANALYTICAL INSTRUMENTS
1876581,4412.0,IMPERIAL PETROLEUM INC./MARSHALL ISLANDS,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT
1876588,3843.0,ZIMVIE INC.,DENTAL EQUIPMENT & SUPPLIES
1876714,3714.0,GROWTH FOR GOOD ACQUISITION CORP,MOTOR VEHICLE PARTS & ACCESSORIES
1876716,6770.0,SPAC II ACQUISITION CORP.,BLANK CHECKS
1876766,8742.0,LICHEN INTERNATIONAL LTD,SERVICES-MANAGEMENT CONSULTING SERVICES
1876945,100.0,TPCO HOLDING CORP.,AGRICULTURAL PRODUCTION-CROPS
1877184,3841.0,"KESTRA MEDICAL TECHNOLOGIES, LTD.",SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
1877322,3569.0,ESAB CORP,"GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC"
1877333,5812.0,TH INTERNATIONAL LTD,RETAIL-EATING PLACES
1877461,7372.0,1606 CORP.,SERVICES-PREPACKAGED SOFTWARE
1877557,5960.0,INTEGRATED WELLNESS ACQUISITION CORP,RETAIL-NONSTORE RETAILERS
1877561,6798.0,"NRI REAL ESTATE INVESTMENT & TECHNOLOGY, INC.",REAL ESTATE INVESTMENT TRUSTS
1877787,2300.0,ERMENEGILDO ZEGNA N.V.,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL
1877788,2890.0,"BOON INDUSTRIES, INC.",MISCELLANEOUS CHEMICAL PRODUCTS
1877939,8742.0,"CASTELLUM, INC.",SERVICES-MANAGEMENT CONSULTING SERVICES
1878057,7990.0,SUPER GROUP (SGHC) LTD,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION
1878074,6770.0,BLUE WORLD ACQUISITION CORP,BLANK CHECKS
1878313,2834.0,"MAIA BIOTECHNOLOGY, INC.",PHARMACEUTICAL PREPARATIONS
1878835,2000.0,VERY GOOD FOOD CO INC.,FOOD AND KINDRED PRODUCTS
1878848,6199.0,IREN LTD,FINANCE SERVICES
1878897,6531.0,DOUGLAS ELLIMAN INC.,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS)
1879016,1000.0,IVANHOE ELECTRIC INC.,METAL MINING
1879103,6035.0,"CFSB BANCORP, INC. /MA/","SAVINGS INSTITUTION, FEDERALLY CHARTERED"
1879221,6770.0,UTA ACQUISITION CORP,BLANK CHECKS
1879248,3790.0,ADS-TEC ENERGY PUBLIC LTD CO,MISCELLANEOUS TRANSPORTATION EQUIPMENT
1879270,2833.0,CANNAISSEUR GROUP INC.,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS
1879293,3567.0,"MYSON, INC.",INDUSTRIAL PROCESS FURNACES & OVENS
1879297,6770.0,LAMF GLOBAL VENTURES CORP. I,BLANK CHECKS
1879373,3620.0,ENERGEM CORP,ELECTRICAL INDUSTRIAL APPARATUS
1879403,6531.0,LA ROSA HOLDINGS CORP.,REAL ESTATE AGENTS & MANAGERS (FOR OTHERS)
1879726,4812.0,SIDUS SPACE INC.,RADIOTELEPHONE COMMUNICATIONS
1879754,7359.0,ESHALLGO INC.,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC"
1879814,2821.0,TLGY ACQUISITION CORP,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS"
1879848,3713.0,PHOENIX MOTOR INC.,TRUCK & BUS BODIES
1879851,6770.0,TMT ACQUISITION CORP.,BLANK CHECKS
1880151,6770.0,LIBERTY RESOURCES ACQUISITION CORP.,BLANK CHECKS
1880249,6770.0,"WECAPITAL HOLDINGS, INC.",BLANK CHECKS
1880319,2800.0,"PERIMETER SOLUTIONS, INC.",CHEMICALS & ALLIED PRODUCTS
1880343,5812.0,"AMAZE HOLDINGS, INC.",RETAIL-EATING PLACES
1880431,7371.0,VOCODIA HOLDINGS CORP,SERVICES-COMPUTER PROGRAMMING SERVICES
1880438,2834.0,"AN2 THERAPEUTICS, INC.",PHARMACEUTICAL PREPARATIONS
1880441,6770.0,BATTERY FUTURE ACQUISITION CORP.,BLANK CHECKS
1880613,7310.0,"DIRECT DIGITAL HOLDINGS, INC.",SERVICES-ADVERTISING
1880661,6282.0,TPG INC.,INVESTMENT ADVICE
1880968,6770.0,"SOUND POINT ACQUISITION CORP I, LTD",BLANK CHECKS
1881462,7389.0,SPREE ACQUISITION CORP. 1 LTD,"SERVICES-BUSINESS SERVICES, NEC"
1881472,6199.0,MAGIC EMPIRE GLOBAL LTD,FINANCE SERVICES
1881487,1389.0,PROFRAC HOLDING CORP.,"OIL & GAS FIELD SERVICES, NEC"
1881551,3690.0,NUBIA BRAND INTERNATIONAL CORP.,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES"
1881592,6035.0,"NSTS BANCORP, INC.","SAVINGS INSTITUTION, FEDERALLY CHARTERED"
1881741,7372.0,AROGO CAPITAL ACQUISITION CORP.,SERVICES-PREPACKAGED SOFTWARE
1882078,6770.0,ARISZ ACQUISITION CORP.,BLANK CHECKS
1882198,4955.0,ATHENA TECHNOLOGY ACQUISITION CORP. II,HAZARDOUS WASTE MANAGEMENT
1882464,6770.0,METAL SKY STAR ACQUISITION CORP,BLANK CHECKS
1882607,1311.0,"ALPINE SUMMIT ENERGY PARTNERS, INC.",CRUDE PETROLEUM & NATURAL GAS
1882781,6199.0,"C2 BLOCKCHAIN,INC.",FINANCE SERVICES
1882850,6798.0,"APOLLO REALTY INCOME SOLUTIONS, INC.",REAL ESTATE INVESTMENT TRUSTS
1882963,6770.0,AIB ACQUISITION CORP,BLANK CHECKS
1883083,6770.0,"GPL HOLDINGS, INC.",BLANK CHECKS
1883085,6199.0,PAGAYA TECHNOLOGIES LTD.,FINANCE SERVICES
1883313,5900.0,"SAVERS VALUE VILLAGE, INC.",RETAIL-MISCELLANEOUS RETAIL
1883389,6770.0,DA ZHONG TRADING GROUP HOLDING CO,BLANK CHECKS
1883437,5180.0,EPSIUM ENTERPRISE LTD,"WHOLESALE-BEER, WINE & DISTILLED ALCOHOLIC BEVERAGES"
1883685,7990.0,DRAFTKINGS INC.,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION
1883788,3841.0,AURORA TECHNOLOGY ACQUISITION CORP.,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
1883799,6770.0,JUPITER WELLNESS ACQUISITION CORP.,BLANK CHECKS
1883814,1600.0,LEGATO MERGER CORP. II,HEAVY CONSTRUCTION OTHER THAN BLDG CONST - CONTRACTORS
1883835,2836.0,PLASMA INNOVATIVE INC.,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"
1883962,6770.0,ALSP ORCHID ACQUISITION CORP I,BLANK CHECKS
1883983,6770.0,VISION SENSING ACQUISITION CORP.,BLANK CHECKS
1883984,4931.0,CLEAN EARTH ACQUISITIONS CORP.,ELECTRIC & OTHER SERVICES COMBINED
1884046,6770.0,SPARK I ACQUISITION CORP,BLANK CHECKS
1884072,3910.0,ADAMAS ONE CORP.,"JEWELRY, SILVERWARE & PLATED WARE"
1884082,3711.0,POLESTAR AUTOMOTIVE HOLDING UK PLC,MOTOR VEHICLES & PASSENGER CAR BODIES
1884164,7374.0,"KWIKCLICK, INC.",SERVICES-COMPUTER PROCESSING & DATA PREPARATION
1884516,3533.0,ROC ENERGY ACQUISITION CORP.,OIL & GAS FIELD MACHINERY & EQUIPMENT
1884697,4813.0,"STARRY GROUP HOLDINGS, INC.",TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE)
1885336,1311.0,"SENSASURE TECHNOLOGIES, INC.",CRUDE PETROLEUM & NATURAL GAS
1885408,5900.0,JEFFS' BRANDS LTD,RETAIL-MISCELLANEOUS RETAIL
1885444,6770.0,KNIGHTSWAN ACQUISITION CORP,BLANK CHECKS
1885461,6770.0,SHOULDERUP TECHNOLOGY ACQUISITION CORP.,BLANK CHECKS
1885522,2836.0,"NEUMORA THERAPEUTICS, INC.","BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"
1885680,2833.0,"CORDYCEPS SUNSHINE BIOTECH HOLDINGS CO., LTD.",MEDICINAL CHEMICALS & BOTANICAL PRODUCTS
1885754,6770.0,MOTIVE CAPITAL CORP II,BLANK CHECKS
1885827,2835.0,VIRAX BIOLABS GROUP LTD,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES
1885849,7372.0,TOFLA MEGALINE INC.,SERVICES-PREPACKAGED SOFTWARE
1885998,1311.0,ROTH CH ACQUISITION V CO.,CRUDE PETROLEUM & NATURAL GAS
1886190,3711.0,GOGORO INC.,MOTOR VEHICLES & PASSENGER CAR BODIES
1886268,6770.0,SHUAA PARTNERS ACQUISITION CORP I,BLANK CHECKS
1886362,7900.0,"MOBILE GLOBAL ESPORTS, INC.",SERVICES-AMUSEMENT & RECREATION SERVICES
1886799,2833.0,BRIGHT GREEN CORP,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS
1886894,7372.0,"SNAIL, INC.",SERVICES-PREPACKAGED SOFTWARE
1887673,3576.0,WEARABLE DEVICES LTD.,COMPUTER COMMUNICATIONS EQUIPMENT
1887912,8000.0,WELSIS CORP.,SERVICES-HEALTH SERVICES
1887944,1600.0,SHIMMICK CORP,HEAVY CONSTRUCTION OTHER THAN BLDG CONST - CONTRACTORS
1888012,2836.0,"HILLEVAX, INC.","BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"
1888014,2833.0,AKANDA CORP.,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS
1888151,7372.0,FEMTO TECHNOLOGIES INC.,SERVICES-PREPACKAGED SOFTWARE
